urls
https://www.mofa.gov.bt
https://immigration.gov.bb
https://immi.homeaffairs.gov.au
https://www.gov.uk
https://www.india.gov.in
https://www.argentina.gob.ar/
https://www.evisa.mfa.am/
https://immi.homeaffairs.gov.au/
https://evisa.gov.az/
https://mofa.gov.bs/
https://www.evisa.gov.bh/
https://www.visa.gov.bd/
https://immigration.gov.bb/
https://mfa.gov.by/
https://diplomatie.belgium.be/
https://www.mofa.gov.bt/
https://www.migracion.gob.bo/
https://www.gov.bw/
https://www.gov.br/
https://www.evisa.gov.kh/
https://www.canada.ca/
https://www.gob.cl/
http://english.www.gov.cn/
https://www.cancilleria.gov.co/
https://mvep.gov.hr/
https://www.minrex.gob.cu/
https://um.dk/en
https://migracion.gob.do/
https://www.gob.ec/
https://www.egypt.gov.eg/
https://www.evisa.gov.et/
https://www.immigration.gov.fj/
https://um.fi/frontpage
https://www.diplomatie.gouv.fr/
https://mfa.gov.ge/
https://www.auswaertiges-amt.de/
https://www.mfa.gr/en/
https://www.immd.gov.hk/
https://kormany.hu/
https://www.india.gov.in/
https://www.imigrasi.go.id/
https://evisa.iq/
https://www.gov.il/
https://www.esteri.it/
https://www.pica.gov.jm/
https://www.mofa.go.jp/
https://www.moi.gov.jo/
https://www.gov.kz/
https://immigration.ecitizen.go.ke/
https://evisa.moi.gov.kw/
https://laoevisa.gov.la/
https://www.imi.gov.my/
https://immigration.gov.mv/
https://www.gob.mx/
https://www.mfa.gov.md/
https://evisa.mn/
https://www.gov.me/en
https://www.consulat.ma/
https://evisa.moip.gov.mm/
https://www.immigration.govt.nz
https://www.mhaiss.gov.na/
https://www.immigration.gov.np/
https://www.government.nl/
https://immigration.gov.ng/
https://mfa.gov.mk/
https://www.regjeringen.no/
https://evisa.rop.gov.om/
https://visa.nadra.gov.pk/
https://ica.gov.pg/
https://www.migraciones.gov.py/
https://www.gob.pe/migraciones
https://dfa.gov.ph/
https://www.gov.pl/
https://www.portaldascomunidades.mne.pt/
https://portal.moi.gov.qa/
https://www.mae.ro/
https://mid.ru/
https://www.samoaimmigration.gov.ws/
https://www.visitsaudi.com/
https://www.mfa.gov.rs/
https://www.ics.gov.sc/
https://www.ica.gov.sg/
https://www.commerce.gov.sb/
https://www.dha.gov.za/
https://www.mofa.go.kr/
https://www.exteriores.gob.es/
https://www.eta.gov.lk/
https://www.government.se/
https://www.admin.ch/
https://visa.immigration.go.tz/
https://www.immigration.go.th/
https://www.immigration.gov.to/
https://www.diplomatie.gov.tn/
https://www.mfa.gov.tr/
https://visas.immigration.go.ug/
https://mfa.gov.ua/
https://u.ae/
https://www.gov.uk/
https://travel.state.gov/
https://www.gub.uy/
https://e-visa.gov.uz/
https://immigration.gov.vu/
https://mppre.gob.ve/
https://mfa.gov.af/
https://www.mae.gov.dz/
https://www.exteriors.ad/
https://www.smevisa.gov.ao/
https://www.ab.gov.ag/
https://www.bmeia.gv.at/
https://www.immigration.gov.bz/
https://evisa.gouv.bj/
https://www.mvp.gov.ba/
https://www.mfa.gov.bn/
https://www.mfa.bg/
https://www.mae.gov.bf/
https://www.migration.gov.bi/
https://www.snedai.com/
https://www.minrex.cm/
https://www.diplomatie.gouv.cf/
https://www.diplomatie.gouv.td/
https://www.gouvernement.km/
https://www.migracion.go.cr/
https://mfa.gov.cy/
https://www.mzv.cz/
https://www.dgm.cd/
https://www.evisa.gouv.dj/
https://dominica.gov.dm/
https://www.migracion.gob.sv/
https://www.guineaecuatorialpress.com/
https://www.shabait.com/
https://vm.ee/en
https://www.gov.sz/
https://evisa.dgdi.ga/
https://www.ghanaimmigration.org/
https://www.gov.gd/
https://www.minex.gob.gt/
https://www.paf.gov.gn/
https://www.gov.gw/
https://www.minfor.gov.gy/
https://www.immigration.gouv.ht/
https://www.inm.gob.hn/
https://www.government.is/
https://evisa.mfa.ir/
https://www.ireland.ie/
https://www.mic.gov.ki/
https://mfa-ks.net/
https://www.mfa.gov.lv/
https://www.homeaffairs.gov.ls/
https://www.lis.gov.lr/
https://www.regierung.li/
https://urm.lt/
https://maee.gouvernement.lu/
https://www.evisamada-mg.com/
https://www.evisa.gov.mw/
https://www.diplomatie.gouv.ml/
https://foreign.gov.mt/
https://www.rmiembassyus.org/
https://www.diplomatie.gov.mr/
https://passport.govmu.org/
https://gov.fm/
https://en.gouv.mc/
https://www.evisa.gov.mz/
https://nauru.gov.nr/
https://www.migob.gob.ni/
https://www.diplomatie.gouv.ne/
https://www.palaugov.pw/
https://www.migracion.gob.pa/
https://www.diplomatie.gouv.cg/
https://www.migration.gov.rw/
https://www.gov.kn/
https://www.govt.lc/
https://www.gov.vc/
http://www.esteri.sm/
https://www.diplomatie.gouv.sn/
https://www.immigration.gov.sl/
https://www.mzv.sk/
https://www.gov.si/
https://www.mfa.gov.so/
https://www.mfa.gov.ss/
https://www.gov.sr/
https://www.boca.gov.tw/
https://www.migracao.gov.tl/
https://voyage.gouv.tg/
https://www.immigration.gov.tt/
https://www.gov.tv/
http://www.vatican.va/
https://xuatnhapcanh.gov.vn/
https://www.mofa.gov.ye/
https://evisa.zambiaimmigration.gov.zm/
https://www.evisa.gov.zw/
https://www.argentina.gob.ar/interior/migraciones
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/evisitor-651
https://visaonweb.diplomatie.be/
https://www.gov.br/mre/en
https://www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada.html
https://serviciomigraciones.cl/
https://www.visaforchina.cn/
https://www.cancilleria.gov.co/tramites_servicios/visa
https://mvep.gov.hr/en/consular-information/visas/
https://www.nyidanmark.dk/
https://visa2egypt.gov.eg/
https://enterfinland.fi/
https://france-visas.gouv.fr/
https://www.auswaertiges-amt.de/en/visa-service
https://www.mfa.gr/en/visas/
https://www.immd.gov.hk/eng/services/visas/visit-transit.html
https://konzinfo.mfa.gov.hu/en
https://indianvisaonline.gov.in/evisa/
https://molina.imigrasi.go.id/
https://www.gov.il/en/service/request_for_tourist_visa
https://vistoperitalia.esteri.it/
https://www.mofa.go.jp/j_info/visit/visa/
https://eservices.moi.gov.jo/
https://vmp.gov.kz/
https://www.etakenya.go.ke/
https://malaysiavisa.imi.gov.my/
https://www.gob.mx/sre
https://www.consulat.ma/en/visa
https://www.immigration.govt.nz/new-zealand-visas/options/visit
https://nepaliport.immigration.gov.np/
